CAT|CATEGORIA|DIV|DIVISION|GRP|GRUPO|CLA|CLASE|SCL|SUBCLASE|SECTOR
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|522|VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN ALMACENES ESPECIALIZADOS|5220|VENTA AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN ALMACENES ESPECIALIZADOS|52209|VENTA AL POR MENOR DE ALIMENTOS NCP EN ALMACENES ESPECIALIZADOS.|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5231|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR|52311|VENTA AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES.|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5231|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR|52312|VENTA AL POR MENOR DE COSMETICOS, DE TOCADOR Y PERFUMERIA.|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5231|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR|52313|VENTA AL POR MENOR DE INSTRUMENTAL MEDICO, ODONTOLOGICOS Y ARTICULOS ORTOPEDICOS.|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5231|COMERCIO AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR|52314|VENTA AL POR MENOR DE PRODUCTOS VETERINARIOS.|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5232|VENTA AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO|52321|VENTA AL POR MENOR  DE PRODUCTOS TEXTILES, EXCEPTO PRENDAS DE VESTIR.|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5232|VENTA AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO|52322|VENTA AL POR MENOR DE CONFECCIONES PARA EL HOGAR.|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5232|VENTA AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO|52323|VENTA AL POR MENOR DE PRENDAS Y ACCESORIOS DE VESTIR.|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5232|VENTA AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO|52324|VENTA AL POR MENOR DE CALZADO, EXCEPTO EL ORTOPEDICO, ARTICULOS DE MARROQUINERIA, Y SIMILARES.|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5232|VENTA AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO|52325|VENTA AL POR MENOR DE ARTICULOS DE CUERO|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5233|VENTA AL POR MENOR DE APARATOS, ARTICULOS Y EQUIPO DE USO DOMESTICO|52331|VENTA AL POR MENOR DE MUEBLES, ARTICULOS DE MIMBRE Y CORCHO; COLCHONES Y SOMIERS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5233|VENTA AL POR MENOR DE APARATOS, ARTICULOS Y EQUIPO DE USO DOMESTICO|52332|VENTA AL POR MENOR DE ARTICULOS DE ILUMINACION|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5233|VENTA AL POR MENOR DE APARATOS, ARTICULOS Y EQUIPO DE USO DOMESTICO|52333|VENTA AL POR MENOR DE ARTICULOS DE BAZAR Y MENAJE|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5233|VENTA AL POR MENOR DE APARATOS, ARTICULOS Y EQUIPO DE USO DOMESTICO|52334|VENTA AL POR MENOR DE ARTEFACTOS PARA EL HOGAR, ELECTRICOS, A GAS, KEROSENE U OTROS COMBUSTIBLES.|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5233|VENTA AL POR MENOR DE APARATOS, ARTICULOS Y EQUIPO DE USO DOMESTICO|52335|VENTA AL POR MENOR DE INSTRUMENTOS MUSICALES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5233|VENTA AL POR MENOR DE APARATOS, ARTICULOS Y EQUIPO DE USO DOMESTICO|52336|VENTA AL POR MENOR DE EQUIPOS DE SONIDO, CASETES DE AUDIO, VIDEO Y DISCOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5233|VENTA AL POR MENOR DE APARATOS, ARTICULOS Y EQUIPO DE USO DOMESTICO|52339|VENTA AL POR MENOR DE ARTICULOS PARA EL HOGAR NCP|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5234|VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURA, PRODUCTOS DE VIDRIO, MATERIALES DE CONSTRUCCION, EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|52341|VENTA AL POR MENOR DE MATERIALES DE CONSTRUCCION|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5234|VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURA, PRODUCTOS DE VIDRIO, MATERIALES DE CONSTRUCCION, EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|52342|VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, FONTANERIA Y CALEFACCION|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5234|VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURA, PRODUCTOS DE VIDRIO, MATERIALES DE CONSTRUCCION, EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|52343|VENTA AL POR MENOR DE PINTURA Y PRODUCTOS CONEXOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5234|VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURA, PRODUCTOS DE VIDRIO, MATERIALES DE CONSTRUCCION, EQUIPO Y MATERIALES DE FONTANERIA Y CALEFACCION|52344|VENTA AL POR MENOR DE CRISTALES, ESPEJOS Y MAMPARAS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5235|VENTA AL POR MENOR DE LIBROS, REVISTAS, DIARIOS, PAPEL, CARTON, MATERIALES DE EMBALAJE Y ARTICULOS DE LIBRERIA|52351|VENTA AL POR MENOR DE LIBROS, REVISTAS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5235|VENTA AL POR MENOR DE LIBROS, REVISTAS, DIARIOS, PAPEL, CARTON, MATERIALES DE EMBALAJE Y ARTICULOS DE LIBRERIA|52352|VENTA AL POR MENOR DE PERIODICOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5235|VENTA AL POR MENOR DE LIBROS, REVISTAS, DIARIOS, PAPEL, CARTON, MATERIALES DE EMBALAJE Y ARTICULOS DE LIBRERIA|52359|VENTA AL POR MENOR DE PAPEL, CARTON, MATERIALES DE EMBALAJE Y ARTICULOS DE LIBRERIA NCP|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5236|VENTA AL POR MENOR DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMATICA|52361|VENTA AL POR MENOR DE MAQUINARIA, EQUIPO E IMPLEMENTO DE USO ESPECIAL|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5236|VENTA AL POR MENOR DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMATICA|52362|VENTA AL POR MENOR DE EQUIPOS INFORMATICOS Y MAQUINAS ELECTRONICAS DE ESCRIBIR Y CALCULAR.|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5236|VENTA AL POR MENOR DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMATICA|52363|VENTA AL POR MENOR DE MAQUINAS Y EQUIPOS DE COMUNICACIONES, CONTROL Y SEGURIDAD|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5237|VENTA AL POR MENOR DE PRODUCTOS AGROPECUARIOS Y DE ANIMALES DOMESTICOS|52371|VENTA AL POR MENOR DE FLORES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5237|VENTA AL POR MENOR DE PRODUCTOS AGROPECUARIOS Y DE ANIMALES DOMESTICOS|52372|VENTA AL POR MENOR DE PLANTAS, SEMILLAS Y ABONOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5237|VENTA AL POR MENOR DE PRODUCTOS AGROPECUARIOS Y DE ANIMALES DOMESTICOS|52373|VENTA AL POR MENOR DE ANIMALES DOMESTICOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5238|VENTA AL POR MENOR DE ARTICULOS DE OPTICA, FOTOGRAFIA, RELOJERIA, JOYERIA Y FANTASIAS|52381|VENTA AL POR MENOR DE ARTICULOS DE OPTICA|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5238|VENTA AL POR MENOR DE ARTICULOS DE OPTICA, FOTOGRAFIA, RELOJERIA, JOYERIA Y FANTASIAS|52382|VENTA AL POR MENOR DE ARTICULOS DE FOTOGRAFIA|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5238|VENTA AL POR MENOR DE ARTICULOS DE OPTICA, FOTOGRAFIA, RELOJERIA, JOYERIA Y FANTASIAS|52383|VENTA AL POR MENOR DE ARTICULOS DE RELOJERIA|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5238|VENTA AL POR MENOR DE ARTICULOS DE OPTICA, FOTOGRAFIA, RELOJERIA, JOYERIA Y FANTASIAS|52384|VENTA AL POR MENOR DE ARTICULOS DE JOYERIA Y FANTASIAS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5239|VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS|52391|VENTA AL POR MENOR DE MATERIALES Y PRODUCTOS DE LIMPIEZA|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5239|VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS|52392|VENTA AL POR MENOR DE JUGUETES Y ARTICULOS DE COTILLON|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5239|VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS|52393|VENTA AL POR MENOR DE ARTICULOS DE ESPARCIMIENTO Y DEPORTES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5239|VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS|52394|VENTA AL POR MENOR DE BICICLETAS Y RODADOS SIMILARES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5239|VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS|52395|VENTA AL POR MENOR DE PAPELES PARA PARED, REVESTIMIENTOS PARA PISOS Y ARTICULOS SIMILARES PARA LA DECORACION|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5239|VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS|52396|VENTA AL POR MENOR DE ARTICULOS ARTESANALES|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5239|VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS|52397|VENTA AL POR MENOR DE COMBUSTIBLES SOLIDOS Y LIQUIDOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5239|VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS|52398|VENTA AL POR MENOR DE COMBUSTIBLE GASEOSO|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|523|COMERCIO AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN ALMACENES ESPECIALIZADOS|5239|VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS|52399|VENTA AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS NCP|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|524|VENTA AL POR MENOR EN ALMACENES DE ARTICULOS USADOS|5240|VENTA AL POR MENOR EN ALMACENES DE ARTICULOS USADOS|52401|VENTA AL POR MENOR DE MUEBLES USADOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|524|VENTA AL POR MENOR EN ALMACENES DE ARTICULOS USADOS|5240|VENTA AL POR MENOR EN ALMACENES DE ARTICULOS USADOS|52402|VENTA AL POR MENOR DE LIBROS, REVISTAS Y SIMILARES USADOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|524|VENTA AL POR MENOR EN ALMACENES DE ARTICULOS USADOS|5240|VENTA AL POR MENOR EN ALMACENES DE ARTICULOS USADOS|52403|VENTA AL POR MENOR DE PRENDAS DE VESTIR Y PRODUCTOS  TEXTILES USADOS|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|524|VENTA AL POR MENOR EN ALMACENES DE ARTICULOS USADOS|5240|VENTA AL POR MENOR EN ALMACENES DE ARTICULOS USADOS|52409|VENTA AL POR MENOR EN ALMACENES DE ARTICULOS USADOS NCP|COMERCIO
H|VENTA AL POR MAYOR Y MENOR|52|COMERCIO AL POR MENOR, EXCEPTO EL COMERCIO DE VEHICULOS AUTOMOTORES Y MOTOCICLETAS; REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS|525|COMERCIO AL POR MENOR NO REALIZADO EN ALMACENES|5251|VENTA AL POR MENOR EN EMPRESAS DE VENTA POR CORREO|52510|VENTA AL POR MENOR EN EMPRESAS DE VENTA POR CORREO|COMERCIO
